"","V1","V2","V3","names"
"464",464,"Periplacis_pretus",0,"Periplacis pretus"
"465",465,"Mesene_croceella",0,"Mesene croceella"
"466",466,"Niconiades_merenda",0,"Niconiades merenda"
"467",467,"Niconiades_nikko",0,"Niconiades nikko"
"468",468,"Niconiades_viridis",0,"Niconiades viridis"
"469",469,"Nisoniades_castolus",0,"Nisoniades castolus"
"470",470,"Nisoniades_ephora",0,"Nisoniades ephora"
"471",471,"Ochlodes_samenta",0,"Ochlodes samenta"
"472",472,"Ocaria_arpoxais",0,"Ocaria arpoxais"
"473",473,"Melanopyge_mulleri",0,"Melanopyge mulleri"
"474",474,"Papilio_palamedes",0,"Papilio palamedes"
"475",475,"Micandra_tongida",0,"Micandra tongida"
"476",476,"Michaelus_hecate",0,"Michaelus hecate"
"477",477,"Michaelus_ira",0,"Michaelus ira"
"478",478,"Michaelus_jebus",0,"Michaelus jebus"
"479",479,"Nymphalis_cyanomelas",0,"Nymphalis cyanomelas"
"480",480,"Nymphidium_ascolia",0,"Nymphidium ascolia"
"481",481,"Oarisma_edwardsii",0,"Oarisma edwardsii"
"482",482,"Mesosemia_gemina",0,"Mesosemia gemina"
"483",483,"Pterourus_garamas",0,"Pterourus garamas"
"484",484,"Pterourus_garamas",0,"Pterourus garamas"
"485",485,"Papilio_glaucus",0,"Papilio glaucus"
"486",486,"Papilio_multicaudatus",0,"Papilio multicaudatus"
"487",487,"Oeonus_pyste",0,"Oeonus pyste"
"488",488,"Niconiades_comitana",0,"Niconiades comitana"
"489",489,"Heraclides_rogeri",0,"Heraclides rogeri"
"490",490,"Amblyscirtes_aenus",0,"Amblyscirtes aenus"
"491",491,"Anastrus_tolimus",0,"Anastrus tolimus"
"492",492,"Anatrytone_logan",0,"Anatrytone logan"
"493",493,"Phanus_rilma",0,"Phanus rilma"
"494",494,"Pheles_eulesca",0,"Pheles eulesca"
"495",495,"Onespa_gala",0,"Onespa gala"
"496",496,"Pheles_melanchroia",0,"Pheles melanchroia"
"497",497,"Nica_flavilla",0,"Nica flavilla"
"498",498,"Nicolaea_dolium",0,"Nicolaea dolium"
"499",499,"Nicolaea_heraldica",0,"Nicolaea heraldica"
"500",500,"Nicolaea_ophia",0,"Nicolaea ophia"
"501",501,"Papilio_polyxenes",0,"Papilio polyxenes"
"502",502,"Papilio_rogeri",0,"Papilio rogeri"
"503",503,"Papilio_thoas",0,"Papilio thoas"
"504",504,"Papilio_torquatus",0,"Papilio torquatus"
"505",505,"Pterourus_menatius",0,"Pterourus menatius"
"506",506,"Phaeostrymon_alcestis",0,"Phaeostrymon alcestis"
"507",507,"Phanes_aletes",0,"Phanes aletes"
"508",508,"Phanes_almoda",0,"Phanes almoda"
"509",509,"Phanus_albiapicalis",0,"Phanus albiapicalis"
"510",510,"Phanus_confusis",0,"Phanus confusis"
"511",511,"Phanus_marshalli",0,"Phanus marshalli"
"512",512,"Phanus_vitreus",0,"Phanus vitreus"
"513",513,"Sostrata_bifasciata",0,"Sostrata bifasciata"
"514",514,"Spathilepia_clonius",0,"Spathilepia clonius"
"515",515,"Pheles_strigosa",0,"Pheles strigosa"
"516",516,"Strymon_astiocha",0,"Strymon astiocha"
"517",517,"Strymon_bazochii",0,"Strymon bazochii"
"518",518,"Amblyscirtes_anubis",0,"Amblyscirtes anubis"
"519",519,"Amblyscirtes_brocki",0,"Amblyscirtes brocki"
"520",520,"Panoquina_peraea",0,"Panoquina peraea"
"521",521,"Ridens_mephitis",0,"Ridens mephitis"
"522",522,"Siderone_galanthis",0,"Siderone galanthis"
"523",523,"Siderus_leucophaeus",0,"Siderus leucophaeus"
"524",524,"Urbanus_evona",0,"Urbanus evona"
"525",525,"Polythrix_kanshul",0,"Polythrix kanshul"
"526",526,"Strymon_bebrycia",0,"Strymon bebrycia"
"527",527,"Perophthalma_lasus",0,"Perophthalma lasus"
"528",528,"Perrhybris_pamela",0,"Perrhybris pamela"
"529",529,"Pareuptychia_metaleuca",0,"Pareuptychia metaleuca"
"530",530,"Pareuptychia_ocirrhoe",0,"Pareuptychia ocirrhoe"
"531",531,"Parides_childrenae",0,"Parides childrenae"
"532",532,"Parides_erithalion",0,"Parides erithalion"
"533",533,"Parides_eurimedes",0,"Parides eurimedes"
"534",534,"Parides_iphidamas",0,"Parides iphidamas"
"535",535,"Parides_montezuma",0,"Parides montezuma"
"536",536,"Parides_panares",0,"Parides panares"
"537",537,"Parides_photinus",0,"Parides photinus"
"538",538,"Parides_sesostris",0,"Parides sesostris"
"539",539,"Parphorus_decora",0,"Parphorus decora"
"540",540,"Parphorus_storax",0,"Parphorus storax"
"541",541,"Parrhasius_moctezuma",0,"Parrhasius moctezuma"
"542",542,"Parrhasius_orgia",0,"Parrhasius orgia"
"543",543,"Anastrus_meliboea",0,"Anastrus meliboea"
"544",544,"Anastrus_neaeris",0,"Anastrus neaeris"
"545",545,"Anastrus_sempiternus",0,"Anastrus sempiternus"
"546",546,"Pellicia_angra",0,"Pellicia angra"
"547",547,"Pheraeus_covadonga",0,"Pheraeus covadonga"
"548",548,"Pellicia_arina",0,"Pellicia arina"
"549",549,"Pellicia_dimidiata",0,"Pellicia dimidiata"
"550",550,"Pereute_charops",0,"Pereute charops"
"551",551,"Perichares_lotus",0,"Perichares lotus"
"552",552,"Perichares_philetes",0,"Perichares philetes"
"553",553,"Periplacis_glaucoma",0,"Periplacis glaucoma"
"554",554,"Philaethria_diatonica",0,"Philaethria diatonica"
"555",555,"Phocides_belus",0,"Phocides belus"
"556",556,"Phocides_pigmalion",0,"Phocides pigmalion"
"557",557,"Phocides_polybius",0,"Phocides polybius"
"558",558,"Piruna_brunnea",0,"Piruna brunnea"
"559",559,"Piruna_haferniki",0,"Piruna haferniki"
"560",560,"Urbanus_tanna",0,"Urbanus tanna"
"561",561,"Urbanus_teleus",0,"Urbanus teleus"
"562",562,"Ridens_crison",0,"Ridens crison"
"563",563,"Strymon_megarus",0,"Strymon megarus"
"564",564,"Strymon_melinus",0,"Strymon melinus"
"565",565,"Strymon_mulucha",0,"Strymon mulucha"
"566",566,"Strymon_serapio",0,"Strymon serapio"
"567",567,"Strymon_yojoa",0,"Strymon yojoa"
"568",568,"Strymon_ziba",0,"Strymon ziba"
"569",569,"Strymon_rufofusca",0,"Strymon rufofusca"
"570",570,"Sucova_sucova",0,"Sucova sucova"
"571",571,"Symmachia_accusatrix",0,"Symmachia accusatrix"
"572",572,"Symmachia_probetor",0,"Symmachia probetor"
"573",573,"Symmachia_rubina",0,"Symmachia rubina"
"574",574,"Polites_puxillius",0,"Polites puxillius"
"575",575,"Cyllopsis_pseudopephredo",0,"Cyllopsis pseudopephredo"
"576",576,"Anastrus_tolimus",0,"Anastrus tolimus"
"577",577,"Polites_rhesus",0,"Polites rhesus"
"578",578,"Talides_alternata",0,"Talides alternata"
"579",579,"Talides_cantra",0,"Talides cantra"
"580",580,"Talides_sergestus",0,"Talides sergestus"
"581",581,"Taygetis_kerea",0,"Taygetis kerea"
"582",582,"Taygetis_mermeria",0,"Taygetis mermeria"
"583",583,"Piruna_polingii",0,"Piruna polingii"
"584",584,"Strephonota_ericeta",0,"Strephonota ericeta"
"585",585,"Strephonota_syedra",0,"Strephonota syedra"
"586",586,"Strymon_albata",0,"Strymon albata"
"587",587,"Strymon_alea",0,"Strymon alea"
"588",588,"Icariciaÿacmon",0,"Icariciaÿacmon"
"589",589,"Taygetis_sosis",0,"Taygetis sosis"
"590",590,"Pseudocopaeodes_eunus",0,"Pseudocopaeodes eunus"
"591",591,"Pseudodebis_zimri",0,"Pseudodebis zimri"
"592",592,"Poanes_inimica",0,"Poanes inimica"
"593",593,"Poanes_melane",0,"Poanes melane"
"594",594,"Polythrix_octomaculata",0,"Polythrix octomaculata"
"595",595,"Pompeius_dares",0,"Pompeius dares"
"596",596,"Pompeius_pompeius",0,"Pompeius pompeius"
"597",597,"Pontia_protodice",0,"Pontia protodice"
"598",598,"Eburuncus_unifasciata",0,"Eburuncus unifasciata"
"599",599,"Prepona_deiphile",0,"Prepona deiphile"
"600",600,"Pteronymia_artena",0,"Pteronymia artena"
"601",601,"Quadrus_contubernalis",0,"Quadrus contubernalis"
"602",602,"Pyrrhopyge_crida",0,"Pyrrhopyge crida"
"603",603,"Pyrrhopyge_erythrosticta",0,"Pyrrhopyge erythrosticta"
"604",604,"Pyrrhopyge_hoffmanni",0,"Pyrrhopyge hoffmanni"
"605",605,"Pseudolycaena_damo",0,"Pseudolycaena damo"
"606",606,"Urbanus_procne",0,"Urbanus procne"
"607",607,"Polygonia_interrogationis",0,"Polygonia interrogationis"
"608",608,"Polygonus_manueli",0,"Polygonus manueli"
"609",609,"Amblyscirtes_cassus",0,"Amblyscirtes cassus"
"610",610,"Amblyscirtes_celia",0,"Amblyscirtes celia"
"611",611,"Amblyscirtes_elissa",0,"Amblyscirtes elissa"
"612",612,"Amblyscirtes_eos",0,"Amblyscirtes eos"
"613",613,"Quasimellana_eulogius",0,"Quasimellana eulogius"
"614",614,"Poanes_niveolimbus",0,"Poanes niveolimbus"
"615",615,"Pseudomaniola_gigas",0,"Pseudomaniola gigas"
"616",616,"Pseudonymphidia_agave",0,"Pseudonymphidia agave"
"617",617,"Pseudonymphidia_clearista",0,"Pseudonymphidia clearista"
"618",618,"Quadrus_francesius",0,"Quadrus francesius"
"619",619,"Quadrus_lugubris",0,"Quadrus lugubris"
"620",620,"Quasimellana_andersoni",0,"Quasimellana andersoni"
"621",621,"Quasimellana_aurora",0,"Quasimellana aurora"
"622",622,"Quadrus_contubernalis",0,"Quadrus contubernalis"
"623",623,"Taygetis_thamyra",0,"Taygetis thamyra"
"624",624,"Taygetis_uncinata",0,"Taygetis uncinata"
"625",625,"Polites_norae",0,"Polites norae"
"626",626,"Poanes_zabulon",0,"Poanes zabulon"
"627",627,"Poladryas_minuta",0,"Poladryas minuta"
"628",628,"Polites_carus",0,"Polites carus"
"629",629,"Polites_sabuleti",0,"Polites sabuleti"
"630",630,"Polites_subreticulata",0,"Polites subreticulata"
"631",631,"Polites_vibex",0,"Polites vibex"
"632",632,"Polyctor_cleta",0,"Polyctor cleta"
"633",633,"Polyctor_enops",0,"Polyctor enops"
"634",634,"Rekoa_zebina",0,"Rekoa zebina"
"635",635,"Remella_duena",0,"Remella duena"
"636",636,"Remella_remus",0,"Remella remus"
"637",637,"Remella_rita",0,"Remella rita"
"638",638,"Remella_vopiscus",0,"Remella vopiscus"
"639",639,"Staphylus_veytius",0,"Staphylus veytius"
"640",640,"Staphylus_vincula",0,"Staphylus vincula"
"641",641,"Staphylus_vulgata",0,"Staphylus vulgata"
"642",642,"Stinga_morrisoni",0,"Stinga morrisoni"
"643",643,"Strephonota_ambrax",0,"Strephonota ambrax"
"644",644,"Memphis_moruus_",0,"Memphis moruus_"
"645",645,"Taygetis_uzza",0,"Taygetis uzza"
"646",646,"Satyrotaygetis_satyrina",0,"Satyrotaygetis satyrina"
"647",647,"Semonina_semones",0,"Semonina semones"
"648",648,"Setabis_lagus",0,"Setabis lagus"
"649",649,"Thoon_modius",0,"Thoon modius"
"650",650,"Thorybes_drusius",0,"Thorybes drusius"
"651",651,"Thorybes_mexicana",0,"Thorybes mexicana"
"652",652,"Thorybes_pylades",0,"Thorybes pylades"
"653",653,"Thracides_phidon",0,"Thracides phidon"
"654",654,"Pythonides_grandis",0,"Pythonides grandis"
"655",655,"Pythonides_jovianus",0,"Pythonides jovianus"
"656",656,"Pythonides_proxenus",0,"Pythonides proxenus"
"657",657,"Pythonides_pteras",0,"Pythonides pteras"
"658",658,"Quadrus_cerialis",0,"Quadrus cerialis"
"659",659,"Saliana_antoninus",0,"Saliana antoninus"
"660",660,"Saliana_esperi",0,"Saliana esperi"
"661",661,"Saliana_fusta",0,"Saliana fusta"
"662",662,"Saliana_hewitsoni",0,"Saliana hewitsoni"
"663",663,"Saliana_longirostris",0,"Saliana longirostris"
"664",664,"Saliana_saladin",0,"Saliana saladin"
"665",665,"Saliana_salius",0,"Saliana salius"
"666",666,"Quasimellana_mexicana",0,"Quasimellana mexicana"
"667",667,"Theope_pieridoides",0,"Theope pieridoides"
"668",668,"Theope_pseudopedias",0,"Theope pseudopedias"
"669",669,"Archaeoprepona_phaedra",0,"Archaeoprepona phaedra"
"670",670,"Archonias_brassolis",0,"Archonias brassolis"
"671",671,"Calliades_zeutus",0,"Calliades zeutus"
"672",672,"Callicore_astarte",0,"Callicore astarte"
"673",673,"Callicore_lyca",0,"Callicore lyca"
"674",674,"Anaea_perenna",0,"Anaea perenna"
"675",675,"Memphis_philumena",0,"Memphis philumena"
"676",676,"Memphis_pithyusa_",0,"Memphis pithyusa_"
"677",677,"Lasaia_meris",0,"Lasaia meris"
"678",678,"Amblyscirtes_florus",0,"Amblyscirtes florus"
"679",679,"Rhetus_arcius",0,"Rhetus arcius"
"680",680,"Rhetus_periander",0,"Rhetus periander"
"681",681,"Rhinthon_osca",0,"Rhinthon osca"
"682",682,"Ridens_allyni",0,"Ridens allyni"
"683",683,"Splendeuptychia_kendalli",0,"Splendeuptychia kendalli"
"684",684,"Staphylus_tierra",0,"Staphylus tierra"
"685",685,"Taygetina_weymeri",0,"Taygetina weymeri"
"686",686,"Telemiades_choricus",0,"Telemiades choricus"
"687",687,"Cyllopsis_whiteorum",0,"Cyllopsis whiteorum"
"688",688,"Anaea_nobilis",0,"Anaea nobilis"
"689",689,"Anteos_maerula",0,"Anteos maerula"
"690",690,"Argynnis_nokomis",0,"Argynnis nokomis"
"691",691,"Stallingsia_maculosus",0,"Stallingsia maculosus"
"692",692,"Staphylus_ascalaphus",0,"Staphylus ascalaphus"
"693",693,"Staphylus_azteca",0,"Staphylus azteca"
"694",694,"Taygetis_virgilia",0,"Taygetis virgilia"
"695",695,"Tegosa_anieta",0,"Tegosa anieta"
"696",696,"Tegosa_guatemalena",0,"Tegosa guatemalena"
"697",697,"Tegosa_nigrella",0,"Tegosa nigrella"
"698",698,"Telemiades_amphion",0,"Telemiades amphion"
"699",699,"Vehilius_stictomenes",0,"Vehilius stictomenes"
"700",700,"Pterourus_menatius",0,"Pterourus menatius"
"701",701,"Vettius_onaca",0,"Vettius onaca"
"702",702,"Vettius_tertianus",0,"Vettius tertianus"
"703",703,"Vidius_perigenes",0,"Vidius perigenes"
"704",704,"Thespieus_macareus",0,"Thespieus macareus"
"705",705,"Thisbe_lycorias",0,"Thisbe lycorias"
"706",706,"Adelpha_pithys",0,"Adelpha pithys"
"707",707,"Vettius_argentus",0,"Vettius argentus"
"708",708,"Vettius_coryna",0,"Vettius coryna"
"709",709,"Vettius_fantasos",0,"Vettius fantasos"
"710",710,"Vettius_lafrenaye",0,"Vettius lafrenaye"
"711",711,"Callophrys_estela",0,"Callophrys estela"
"712",712,"Decinea_mustea",0,"Decinea mustea"
"713",713,"Decinea_rindgei",0,"Decinea rindgei"
"714",714,"Camptopleura_oaxaca",0,"Camptopleura oaxaca"
"715",715,"Catonephele_cortesi",0,"Catonephele cortesi"
"716",716,"Cissia_cleophes",0,"Cissia cleophes"
"717",717,"Codatractus_cyledis",0,"Codatractus cyledis"
"718",718,"Codatractus_sallyae",0,"Codatractus sallyae"
"719",719,"Codatractus_uvydixa",0,"Codatractus uvydixa"
"720",720,"Codatractus_yucatanus",0,"Codatractus yucatanus"
"721",721,"Bolla_litus",0,"Bolla litus"
"722",722,"Bungalotis_milleri",0,"Bungalotis milleri"
"723",723,"Cyllopsis_jacquelineae",0,"Cyllopsis jacquelineae"
"724",724,"Cyllopsis_nayarit",0,"Cyllopsis nayarit"
"725",725,"Diaethria_bacchis",0,"Diaethria bacchis"
"726",726,"Memphis_proserpina",0,"Memphis proserpina"
"727",727,"Cogia_aventinus",0,"Cogia aventinus"
"728",728,"Anteros_chrysoprasta",0,"Anteros chrysoprasta"
"729",729,"Anteros_formosus",0,"Anteros formosus"
"730",730,"Anthocharis_cethura",0,"Anthocharis cethura"
"731",731,"Anthocharis_lanceolata",0,"Anthocharis lanceolata"
"732",732,"Caria_stillaticia",0,"Caria stillaticia"
"733",733,"Carystoides_escalantei",0,"Carystoides escalantei"
"734",734,"Carystoides_floresi",0,"Carystoides floresi"
"735",735,"Castilia_chinantlensis",0,"Castilia chinantlensis"
"736",736,"Cyllopsis_clinas",0,"Cyllopsis clinas"
"737",737,"Cyllopsis_diazi",0,"Cyllopsis diazi"
"738",738,"Cyllopsis_dospassosi",0,"Cyllopsis dospassosi"
"739",739,"Cephise_mexicanus",0,"Cephise mexicanus"
"740",740,"Cyllopsis_parvimaculata",0,"Cyllopsis parvimaculata"
"741",741,"Anthocharis_sara",0,"Anthocharis sara"
"742",742,"Dalla_kemneri",0,"Dalla kemneri"
"743",743,"Dalla_lalage",0,"Dalla lalage"
"744",744,"Anteros_carausius",0,"Anteros carausius"
"745",745,"Dalla_mentor",0,"Dalla mentor"
"746",746,"Euphyes_chamuli",0,"Euphyes chamuli"
"747",747,"Euchloe_guaymasensis",0,"Euchloe guaymasensis"
"748",748,"Euptychia_rubrofasciata",0,"Euptychia rubrofasciata"
"749",749,"Hypostrymon_critola",0,"Hypostrymon critola"
"750",750,"Megathymus_beulahae",0,"Megathymus beulahae"
"751",751,"Paratrytone_decepta",0,"Paratrytone decepta"
"752",752,"Anthoptus_epictetus",0,"Anthoptus epictetus"
"753",753,"Heliopetes_sublinea",0,"Heliopetes sublinea"
"754",754,"Ipidecla_miadora",0,"Ipidecla miadora"
"755",755,"Ithomia_leila",0,"Ithomia leila"
"756",756,"Astraptes_creteus",0,"Astraptes creteus"
"757",757,"Astraptes_egregius",0,"Astraptes egregius"
"758",758,"Astraptes_megalurus",0,"Astraptes megalurus"
"759",759,"Astraptes_phalaecus",0,"Astraptes phalaecus"
"760",760,"Laothus_erybathis",0,"Laothus erybathis"
"761",761,"Megathymus_beulahae",0,"Megathymus beulahae"
"762",762,"Neposa_heras",0,"Neposa heras"
"763",763,"Anthoptus_insignis",0,"Anthoptus insignis"
"764",764,"Calociasma_nycteus",0,"Calociasma nycteus"
"765",765,"Oarisma_era",0,"Oarisma era"
"766",766,"Paramacera_chinanteca",0,"Paramacera chinanteca"
"767",767,"Paramacera_copiosa",0,"Paramacera copiosa"
"768",768,"Paramacera_xicaque",0,"Paramacera xicaque"
"769",769,"Paratrytone_aphractoia",0,"Paratrytone aphractoia"
"770",770,"Paratrytone_raspa",0,"Paratrytone raspa"
"771",771,"Paratrytone_kemneri",0,"Paratrytone kemneri"
"772",772,"Paratrytone_olmitemensis",0,"Paratrytone olmitemensis"
"773",773,"Paratrytone_polyclea",0,"Paratrytone polyclea"
"774",774,"Piruna_dampfi",0,"Piruna dampfi"
"775",775,"Calospila_pelarge",0,"Calospila pelarge"
"776",776,"Calpodes_ethlius",0,"Calpodes ethlius"
"777",777,"Calycopis_atnius",0,"Calycopis atnius"
"778",778,"Piruna_cyclosticta",0,"Piruna cyclosticta"
"779",779,"Paratrytone_rhexenor",0,"Paratrytone rhexenor"
"780",780,"Piruna_ajijiciensis",0,"Piruna ajijiciensis"
"781",781,"Piruna_ceracates",0,"Piruna ceracates"
"782",782,"Autochton_zarex",0,"Autochton zarex"
"783",783,"Battus_eracon",0,"Battus eracon"
"784",784,"Calephelis_arizonensis",0,"Calephelis arizonensis"
"785",785,"Calephelis_azteca",0,"Calephelis azteca"
"786",786,"Calephelis_bajaensis",0,"Calephelis bajaensis"
"787",787,"Piruna_gyrans",0,"Piruna gyrans"
"788",788,"Piruna_jonka",0,"Piruna jonka"
"789",789,"Piruna_kemneri",0,"Piruna kemneri"
"790",790,"Calephelis_yucatana",0,"Calephelis yucatana"
"791",791,"Calicosama_lilina",0,"Calicosama lilina"
"792",792,"Brangas_neora",0,"Brangas neora"
"793",793,"Piruna_purepecha",0,"Piruna purepecha"
"794",794,"Ridens_mercedes",0,"Ridens mercedes"
"795",795,"Anthoptus_macalpinei",0,"Anthoptus macalpinei"
"796",796,"Piruna_microsticta",0,"Piruna microsticta"
"797",797,"Piruna_millerorum",0,"Piruna millerorum"
"798",798,"Piruna_roeveri",0,"Piruna roeveri"
"799",799,"Piruna_sina",0,"Piruna sina"
"800",800,"Fountainea_glycerium_",0,"Fountainea glycerium_"
"801",801,"Fountainea_halice_",0,"Fountainea halice_"
"802",802,"Memphis_hedemanni",0,"Memphis hedemanni"
"803",803,"Anaea_herbacea",0,"Anaea herbacea"
"804",804,"Memphis_mora",0,"Memphis mora"
"805",805,"Anaea_neidhoeferi",0,"Anaea neidhoeferi"
"806",806,"Anaea_nobilis",0,"Anaea nobilis"
"807",807,"Memphis_oenomais",0,"Memphis oenomais"
"808",808,"Piruna_maculata",0,"Piruna maculata"
"809",809,"Piruna_mullinsi",0,"Piruna mullinsi"
"810",810,"Piruna_penaea",0,"Piruna penaea"
"811",811,"Pythonides_mundo",0,"Pythonides mundo"
"812",812,"Pythonides_rosa",0,"Pythonides rosa"
"813",813,"Poanes_benito",0,"Poanes benito"
"814",814,"Systasea_microsticta",0,"Systasea microsticta"
"815",815,"Polygonia_haroldii",0,"Polygonia haroldii"
"816",816,"Poanes_monticola",0,"Poanes monticola"
"817",817,"Quasimellana_agnesae",0,"Quasimellana agnesae"
"818",818,"Antigonus_corrosus",0,"Antigonus corrosus"
"819",819,"Antigonus_erosus",0,"Antigonus erosus"
"820",820,"Polites_pupillus",0,"Polites pupillus"
"821",821,"Pyrrhopyge_tzotzili",0,"Pyrrhopyge tzotzili"
"822",822,"Antigonus_nearchus",0,"Antigonus nearchus"
"823",823,"Antirrhea_philoctetes",0,"Antirrhea philoctetes"
"824",824,"Calephelis_dreisbachi",0,"Calephelis dreisbachi"
"825",825,"Calephelis_freemani",0,"Calephelis freemani"
"826",826,"Calephelis_fulmen",0,"Calephelis fulmen"
"827",827,"Quasimellana_mulleri",0,"Quasimellana mulleri"
"828",828,"Quasimellana_siblinga",0,"Quasimellana siblinga"
"829",829,"Stallingsia_jacki",0,"Stallingsia jacki"
"830",830,"Stallingsia_smithi",0,"Stallingsia smithi"
"831",831,"Enantia_mazai",0,"Enantia mazai"
"832",832,"Calephelis_huasteca",0,"Calephelis huasteca"
"833",833,"Calephelis_laverna",0,"Calephelis laverna"
"834",834,"Calephelis_matheri",0,"Calephelis matheri"
"835",835,"Urbanus_viridis",0,"Urbanus viridis"
"836",836,"Turnerina_hazelae",0,"Turnerina hazelae"
"837",837,"Turnerina_mejicanus",0,"Turnerina mejicanus"
"838",838,"Typhedanus_salas",0,"Typhedanus salas"
"839",839,"Urbanus_chales",0,"Urbanus chales"
"840",840,"Zischkaia_pellonia",0,"Zischkaia pellonia"
"841",841,"Zestusa_elwesi",0,"Zestusa elwesi"
"842",842,"Fountainea_ryphea_",0,"Fountainea ryphea_"
"843",843,"Adelpha_diocles",0,"Adelpha diocles"
"844",844,"Anaea_arginussa",0,"Anaea arginussa"
"845",845,"Adelpha_cytherea",0,"Adelpha cytherea"
"846",846,"Apodemia_walkeri_",0,"Apodemia walkeri_"
"847",847,"Amblyscirtes_exoteria",0,"Amblyscirtes exoteria"
"848",848,"Anatrytone_mazai",0,"Anatrytone mazai"
"849",849,"Anatrytone_mella",0,"Anatrytone mella"
"850",850,"Anatrytone_potosiensis",0,"Anatrytone potosiensis"
"851",851,"Ancyloxypha_arene",0,"Ancyloxypha arene"
"852",852,"Ancyluris_inca",0,"Ancyluris inca"
"853",853,"Ancyluris_jurgensenii",0,"Ancyluris jurgensenii"
"854",854,"Anetia_thirza",0,"Anetia thirza"
"855",855,"Anisochoria_bacchus",0,"Anisochoria bacchus"
"856",856,"Anteos_clorinde",0,"Anteos clorinde"
"857",857,"Amblyscirtes_patriciae",0,"Amblyscirtes patriciae"
"858",858,"Amblyscirtes_tolteca",0,"Amblyscirtes tolteca"
"859",859,"Amysoria_galgala",0,"Amysoria galgala"
"860",860,"Anaea_aidea",0,"Anaea aidea"
"861",861,"Anaea_andria",0,"Anaea andria"
"862",862,"Anaea_artacaena",0,"Anaea artacaena"
"863",863,"Anaea_aureola",0,"Anaea aureola"
"864",864,"Anaea_dia",0,"Anaea dia"
"865",865,"Fountainea_eurypyle_",0,"Fountainea eurypyle_"
"866",866,"Anaea_forreri",0,"Anaea forreri"
"867",867,"Apodemia_nais",0,"Apodemia nais"
"868",868,"Cymaenes_odilia",0,"Cymaenes odilia"
"869",869,"Dalla_nubes",0,"Dalla nubes"
"870",870,"Dalla_ramirezi",0,"Dalla ramirezi"
"871",871,"Atrytonopsis_cestus",0,"Atrytonopsis cestus"
"872",872,"Celaenorrhinus_fritzgaertneri",0,"Celaenorrhinus fritzgaertneri"
"873",873,"Celaenorrhinus_monartus",0,"Celaenorrhinus monartus"
"874",874,"Apuecla_upupa",0,"Apuecla upupa"
"875",875,"Astraptes_chiriquensis",0,"Astraptes chiriquensis"
"876",876,"Astraptes_talus",0,"Astraptes talus"
"877",877,"Astraptes_tucuti",0,"Astraptes tucuti"
"878",878,"Atalopedes_campestris",0,"Atalopedes campestris"
"879",879,"Atarnes_sallei",0,"Atarnes sallei"
"880",880,"Atlides_carpasia",0,"Atlides carpasia"
"881",881,"Atrytonopsis_deva",0,"Atrytonopsis deva"
"882",882,"Damas_clavus",0,"Damas clavus"
"883",883,"Chlosyne_acastus",0,"Chlosyne acastus"
"884",884,"Adelpha_leucerioides",0,"Adelpha leucerioides"
